  63134.00,   6377.00,      4.00
  30158.00,   6377.00,      4.00
  64411.00,   6539.00,      4.00
  63134.00,   6539.00,      3.00
  30158.00,   6539.00,      3.00
  64411.00,   7153.00,      5.00
  63134.00,   7153.00,      2.50
  59163.00,   7153.00,      3.00
  64411.00,   7155.00,      3.00
  30158.00,   7155.00,      3.00
  67385.00,   7155.00,      3.00
  64411.00,   8529.00,      4.00
  63134.00,   8529.00,      3.50
  59163.00,   8529.00,      3.00
  64411.00,   8533.00,      3.50
  67542.00,   8533.00,      3.50
  67385.00,   8533.00,      3.00
  64411.00,   8783.00,      3.50
  63134.00,   8783.00,      4.00
  30158.00,   8783.00,      1.50
  64411.00,  27821.00,      3.50
  63134.00,  27821.00,      2.50
  30158.00,  27821.00,      2.50
  67542.00,  33750.00,      3.50
  67385.00,  33750.00,      3.00
  59269.00,  33750.00,      4.00
  69299.00,     21.00,      3.00
  64411.00,     21.00,      4.00
  63134.00,     21.00,      4.00
  64411.00,     34.00,      4.50
  63134.00,     34.00,      4.00
  56156.00,     34.00,      5.00
  64411.00,     39.00,      4.50
  63134.00,     39.00,      3.50
  59163.00,     39.00,      3.00
  69299.00,    150.00,      5.00
  64411.00,    150.00,      4.00
  63134.00,    150.00,      3.50
  69299.00,    153.00,      3.00
  64411.00,    153.00,      3.00
  63134.00,    153.00,      1.00
  69299.00,    161.00,      5.00
  64411.00,    161.00,      5.00
  63134.00,    161.00,      3.50
  69299.00,    165.00,      4.00
  64411.00,    165.00,      4.00
  63134.00,    165.00,      3.50
  69299.00,    208.00,      3.00
  64411.00,    208.00,      2.50
  63134.00,    208.00,      3.00
  69299.00,    253.00,      3.00
  64411.00,    253.00,      4.00
  63134.00,    253.00,      3.50
  69299.00,    266.00,      4.00
  64411.00,    266.00,      3.00
  63134.00,    266.00,      3.00
  64411.00,    317.00,      4.00
  63134.00,    317.00,      2.00
  59163.00,    317.00,      4.00
  69299.00,    344.00,      4.00
  64411.00,    344.00,      3.00
  63134.00,    344.00,      3.00
  69299.00,    349.00,      5.00
  64411.00,    349.00,      4.00
  63134.00,    349.00,      3.50
  69299.00,    367.00,      4.00
  64411.00,    367.00,      3.00
  63134.00,    367.00,      2.50
  69299.00,    380.00,      4.00
  64411.00,    380.00,      3.00
  63134.00,    380.00,      3.50
  69299.00,    410.00,      2.00
  64411.00,    410.00,      3.00
  63134.00,    410.00,      3.00
  69299.00,    432.00,      3.00
  64411.00,    432.00,      2.50
  63134.00,    432.00,      2.00
  69299.00,    434.00,      4.00
  64411.00,    434.00,      2.50
  63134.00,    434.00,      3.50
  64411.00,    435.00,      2.50
  59163.00,    435.00,      3.00
  56156.00,    435.00,      3.00
  69299.00,    440.00,      4.00
  64411.00,    440.00,      3.50
  63134.00,    440.00,      2.50
  69299.00,    500.00,      5.00
  64411.00,    500.00,      3.50
  63134.00,    500.00,      3.00
  69299.00,    587.00,      5.00
  64411.00,    587.00,      4.50
  63134.00,    587.00,      4.00
  69299.00,    592.00,      3.00
  64411.00,    592.00,      4.00
  63134.00,    592.00,      4.50
  64411.00,    595.00,      4.00
  63134.00,    595.00,      4.00
  59163.00,    595.00,      2.00
  69299.00,    597.00,      5.00
  64411.00,    597.00,      4.00
  63134.00,    597.00,      2.50
  69299.00,      1.00,      3.00
  64411.00,      1.00,      5.00
  63134.00,      1.00,      4.50
  69299.00,      7.00,      5.00
  64411.00,      7.00,      3.50
  63134.00,      7.00,      4.00
  69299.00,     25.00,      5.00
  64411.00,     25.00,      4.00
  63134.00,     25.00,      3.00
  29877.00,     28.00,      4.00
  67385.00,     28.00,      3.50
  59269.00,     28.00,      4.00
  63134.00,     30.00,      4.00
  29877.00,     30.00,      3.00
  67385.00,     30.00,      3.00
  69299.00,     32.00,      4.00
  64411.00,     32.00,      3.00
  63134.00,     32.00,      4.50
  69299.00,     47.00,      5.00
  64411.00,     47.00,      5.00
  63134.00,     47.00,      4.50
  69299.00,     52.00,      3.00
  64411.00,     52.00,      3.00
  63134.00,     52.00,      3.50
  69299.00,     57.00,      3.00
  52019.00,     57.00,      3.00
  31095.00,     57.00,      3.00
  69299.00,     58.00,      4.00
  64411.00,     58.00,      5.00
  63134.00,     58.00,      4.00
  69299.00,     85.00,      1.00
  64411.00,     85.00,      3.00
  56156.00,     85.00,      4.00
  64411.00,    111.00,      4.00
  63134.00,    111.00,      4.00
  59163.00,    111.00,      3.00
  69299.00,    141.00,      4.00
  64411.00,    141.00,      3.50
  63134.00,    141.00,      2.50
  31095.00,    171.00,      3.00
  29877.00,    171.00,      4.00
  59659.00,    171.00,      2.00
  69299.00,    194.00,      3.00
  63134.00,    194.00,      3.50
  56156.00,    194.00,      5.00
  69299.00,    230.00,      3.00
  63134.00,    230.00,      2.00
  59163.00,    230.00,      3.00
  69299.00,    232.00,      1.00
  31095.00,    232.00,      4.00
  29877.00,    232.00,      5.00
  64411.00,    235.00,      3.00
  63134.00,    235.00,      4.00
  59163.00,    235.00,      1.00
  29877.00,    242.00,      3.00
  67385.00,    242.00,      3.50
  59269.00,    242.00,      4.00
  69299.00,    249.00,      4.00
  64411.00,    249.00,      5.00
  63134.00,    249.00,      3.50
  69299.00,    299.00,      4.00
  56156.00,    299.00,      1.00
  52019.00,    299.00,      3.00
  64411.00,    306.00,      4.00
  63134.00,    306.00,      4.50
  56156.00,    306.00,      5.00
  64411.00,    307.00,      4.00
  63134.00,    307.00,      4.00
  56156.00,    307.00,      5.00
  64411.00,    308.00,      3.50
  63134.00,    308.00,      3.50
  56156.00,    308.00,      5.00
  29877.00,    321.00,      4.00
  67385.00,    321.00,      4.00
  59659.00,    321.00,      4.00
  64411.00,    326.00,      3.50
  29877.00,    326.00,      4.00
  21701.00,    326.00,      5.00
  29877.00,    334.00,      4.00
   8272.00,    334.00,      2.00
  67385.00,    334.00,      4.50
  64411.00,    345.00,      3.00
  56156.00,    345.00,      2.00
  56025.00,    345.00,      1.00
  69299.00,    348.00,      2.00
  64411.00,    348.00,      3.00
  63134.00,    348.00,      4.00
  69299.00,    412.00,      3.00
  64411.00,    412.00,      4.00
  63134.00,    412.00,      3.50
  69299.00,    446.00,      3.00
  64411.00,    446.00,      2.50
  63134.00,    446.00,      3.50
  69299.00,    475.00,      4.00
  64411.00,    475.00,      2.00
  63134.00,    475.00,      3.00
  69299.00,    477.00,      3.00
  64411.00,    477.00,      4.00
  63134.00,    477.00,      3.00
  63134.00,    495.00,      0.50
  29877.00,    495.00,      4.00
  67385.00,    495.00,      4.50
  69299.00,    508.00,      5.00
  64411.00,    508.00,      4.50
  63134.00,    508.00,      2.50
  64411.00,    509.00,      4.00
  56156.00,    509.00,      4.00
  56025.00,    509.00,      4.00
  69299.00,    515.00,      3.00
  63134.00,    515.00,      4.00
  30158.00,    515.00,      3.00
  69299.00,    527.00,      5.00
  64411.00,    527.00,      5.00
  63134.00,    527.00,      4.00
  56156.00,    532.00,      3.00
  56025.00,    532.00,      2.00
  29877.00,    532.00,      3.00
  64411.00,    535.00,      3.00
  63134.00,    535.00,      3.50
  56156.00,    535.00,      4.00
  64411.00,    538.00,      4.00
  63134.00,    538.00,      3.00
  59163.00,    538.00,      3.50
  69299.00,    541.00,      5.00
  64411.00,    541.00,      4.50
  63134.00,    541.00,      4.00
  63134.00,    562.00,      2.50
  56156.00,    562.00,      5.00
  31095.00,    562.00,      3.00
  69299.00,    593.00,      5.00
  64411.00,    593.00,      5.00
  63134.00,    593.00,      4.50
  69299.00,    608.00,      3.00
  64411.00,    608.00,      5.00
  63134.00,    608.00,      4.50
  69299.00,    708.00,      3.00
  64411.00,    708.00,      3.50
  63134.00,    708.00,      2.50
  64411.00,    778.00,      4.00
  63134.00,    778.00,      3.50
  56156.00,    778.00,      5.00
  64411.00,    818.00,      3.00
  59163.00,    818.00,      1.50
  29877.00,    818.00,      1.00
  69299.00,    903.00,      5.00
  64411.00,    903.00,      4.00
  63134.00,    903.00,      5.00
  69299.00,    912.00,      5.00
  64411.00,    912.00,      5.00
  63134.00,    912.00,      4.50
  64411.00,    919.00,      5.00
  63134.00,    919.00,      5.00
  59163.00,    919.00,      3.50
  64411.00,    920.00,      4.50
  63134.00,    920.00,      4.00
  59163.00,    920.00,      3.50
  69299.00,    923.00,      5.00
  64411.00,    923.00,      5.00
  63134.00,    923.00,      4.50
  64411.00,    926.00,      4.00
  63134.00,    926.00,      4.50
  59163.00,    926.00,      4.00
  64411.00,    969.00,      4.50
  63134.00,    969.00,      4.00
  31095.00,    969.00,      3.00
  69299.00,   1041.00,      3.00
  63134.00,   1041.00,      4.00
  56156.00,   1041.00,      5.00
  29877.00,   1046.00,      4.00
  67385.00,   1046.00,      3.50
  59659.00,   1046.00,      3.00
  63134.00,   1080.00,      3.00
  56156.00,   1080.00,      4.00
  56025.00,   1080.00,      5.00
  69299.00,   1094.00,      4.00
  64411.00,   1094.00,      3.00
  56156.00,   1094.00,      4.00
  69299.00,   1096.00,      5.00
  63134.00,   1096.00,      3.50
  31095.00,   1096.00,      3.00
  69299.00,   1097.00,      4.00
  64411.00,   1097.00,      4.00
  63134.00,   1097.00,      4.00
  64411.00,   1103.00,      4.00
  63134.00,   1103.00,      4.50
  59163.00,   1103.00,      3.00
  64411.00,   1104.00,      3.50
  63134.00,   1104.00,      4.00
  30158.00,   1104.00,      3.50
  69299.00,   1172.00,      3.00
  64411.00,   1172.00,      5.00
  63134.00,   1172.00,      3.50
  64411.00,   1183.00,      4.50
  63134.00,   1183.00,      4.00
  59163.00,   1183.00,      2.00
  63134.00,   1199.00,      5.00
  56156.00,   1199.00,      4.00
  56025.00,   1199.00,      3.00
  69299.00,   1206.00,      3.00
  64411.00,   1206.00,      4.00
  63134.00,   1206.00,      4.00
  69299.00,   1207.00,      5.00
  64411.00,   1207.00,      5.00
  63134.00,   1207.00,      4.50
  69299.00,   1219.00,      5.00
  64411.00,   1219.00,      5.00
  63134.00,   1219.00,      5.00
  69299.00,   1221.00,      5.00
  64411.00,   1221.00,      5.00
  63134.00,   1221.00,      4.50
  69299.00,   1225.00,      5.00
  64411.00,   1225.00,      4.00
  63134.00,   1225.00,      3.50
  69299.00,   1230.00,      3.00
  64411.00,   1230.00,      4.50
  63134.00,   1230.00,      4.50
  63134.00,   1235.00,      3.00
  31095.00,   1235.00,      1.00
  30158.00,   1235.00,      4.00
  64411.00,   1244.00,      3.50
  63134.00,   1244.00,      4.00
  30158.00,   1244.00,      3.50
  69299.00,   1247.00,      5.00
  64411.00,   1247.00,      4.00
  63134.00,   1247.00,      4.00
  69299.00,   1258.00,      5.00
  64411.00,   1258.00,      3.50
  63134.00,   1258.00,      4.50
  69299.00,   1280.00,      3.00
  63134.00,   1280.00,      4.00
  29877.00,   1280.00,      3.00
  63134.00,   1295.00,      3.00
  56156.00,   1295.00,      4.00
  56025.00,   1295.00,      3.00
  63134.00,   1300.00,      3.00
  29877.00,   1300.00,      4.00
   8272.00,   1300.00,      2.00
  69299.00,    457.00,      5.00
  64411.00,    457.00,      5.00
  63134.00,    457.00,      4.50
  69299.00,   1193.00,      5.00
  64411.00,   1193.00,      4.50
  63134.00,   1193.00,      4.00
  69299.00,   1196.00,      5.00
  64411.00,   1196.00,      5.00
  63134.00,   1196.00,      5.00
  64411.00,   1197.00,      5.00
  63134.00,   1197.00,      4.00
  59163.00,   1197.00,      3.00
  69299.00,   1198.00,      5.00
  64411.00,   1198.00,      5.00
  63134.00,   1198.00,      5.00
  63134.00,   1264.00,      3.50
  29877.00,   1264.00,      4.00
  67385.00,   1264.00,      4.50
  63134.00,   1277.00,      4.50
  29877.00,   1277.00,      4.00
  71420.00,   1277.00,      3.00
  69299.00,   1304.00,      5.00
  64411.00,   1304.00,      4.00
  63134.00,   1304.00,      4.00
  69299.00,   1396.00,      4.00
  64411.00,   1396.00,      4.00
  63134.00,   1396.00,      3.50
  63134.00,   1483.00,      1.00
  38388.00,   1483.00,      1.00
  29877.00,   1483.00,      4.00
  64411.00,   1527.00,      3.00
  63134.00,   1527.00,      3.50
  59163.00,   1527.00,      2.00
  64411.00,   1573.00,      4.00
  63134.00,   1573.00,      3.50
  59163.00,   1573.00,      3.00
  64411.00,   1580.00,      4.00
  63134.00,   1580.00,      4.00
  59163.00,   1580.00,      3.00
  64411.00,   1584.00,      4.00
  63134.00,   1584.00,      2.00
  59163.00,   1584.00,      1.00
  67385.00,   1629.00,      2.50
  59874.00,   1629.00,      4.00
  59659.00,   1629.00,      3.00
  64411.00,   1653.00,      4.00
  63134.00,   1653.00,      4.00
  59163.00,   1653.00,      2.00
  63134.00,   1748.00,      4.50
  38388.00,   1748.00,      1.00
  30158.00,   1748.00,      3.00
  64411.00,   2028.00,      4.00
  63134.00,   2028.00,      4.50
  59163.00,   2028.00,      4.00
  64411.00,   2396.00,      5.00
  63134.00,   2396.00,      3.50
  38388.00,   2396.00,      4.00
  64411.00,   2405.00,      3.00
  63134.00,   2405.00,      3.50
  59163.00,   2405.00,      1.50
  64411.00,   2571.00,      5.00
  63134.00,   2571.00,      5.00
  59163.00,   2571.00,      2.50
  64411.00,   2628.00,      2.00
  63134.00,   2628.00,      2.50
  59163.00,   2628.00,      1.50
  64411.00,   3555.00,      3.00
  59163.00,   3555.00,      4.00
  38388.00,   3555.00,      3.00
  64411.00,   3578.00,      4.00
  63134.00,   3578.00,      4.00
  38388.00,   3578.00,      4.00
  64411.00,   3623.00,      3.00
  63134.00,   3623.00,      3.00
  59163.00,   3623.00,      2.00
  64411.00,   3740.00,      3.50
  63134.00,   3740.00,      3.50
  59163.00,   3740.00,      2.00
  64411.00,   3753.00,      3.50
  63134.00,   3753.00,      2.00
  59163.00,   3753.00,      3.00
  64411.00,   3755.00,      3.50
  63134.00,   3755.00,      3.50
  59163.00,   3755.00,      4.00
  64411.00,   3863.00,      3.00
  63134.00,   3863.00,      3.00
  59163.00,   3863.00,      3.50
  64411.00,   3986.00,      2.00
  38388.00,   3986.00,      3.00
  30158.00,   3986.00,      3.00
  64411.00,   3994.00,      4.00
  63134.00,   3994.00,      4.00
  59163.00,   3994.00,      3.50
  64411.00,   3996.00,      5.00
  63134.00,   3996.00,      4.50
  38388.00,   3996.00,      3.00
  63134.00,   4053.00,      1.50
  59659.00,   4053.00,      1.00
  59269.00,   4053.00,      2.50
  63134.00,   4161.00,      3.00
  59163.00,   4161.00,      2.00
  30158.00,   4161.00,      2.50
  64411.00,   4270.00,      3.00
  63134.00,   4270.00,      4.00
  38388.00,   4270.00,      4.00
  64411.00,   4299.00,      3.00
  63134.00,   4299.00,      2.50
  38388.00,   4299.00,      3.00
  64411.00,   4369.00,      2.00
  63134.00,   4369.00,      3.50
  38388.00,   4369.00,      4.00
  20012.00,   4446.00,      2.50
  71420.00,   4446.00,      5.00
   5678.00,   4446.00,      4.00
  69299.00,     50.00,      5.00
  64411.00,     50.00,      5.00
  63134.00,     50.00,      4.50
  64411.00,    101.00,      4.00
  63134.00,    101.00,      5.00
  56156.00,    101.00,      5.00
  63134.00,    599.00,      5.00
  56156.00,    599.00,      5.00
  23250.00,    599.00,      4.00
  69299.00,    800.00,      3.00
  64411.00,    800.00,      3.00
  63134.00,    800.00,      4.00
  64411.00,    899.00,      5.00
  63134.00,    899.00,      4.50
  59163.00,    899.00,      4.00
  69299.00,    904.00,      4.00
  64411.00,    904.00,      5.00
  63134.00,    904.00,      5.00
  69299.00,    908.00,      5.00
  64411.00,    908.00,      5.00
  63134.00,    908.00,      5.00
  69299.00,    913.00,      5.00
  64411.00,    913.00,      5.00
  63134.00,    913.00,      4.50
  64411.00,    930.00,      5.00
  63134.00,    930.00,      5.00
  30158.00,    930.00,      3.50
  64411.00,    942.00,      4.00
  63134.00,    942.00,      5.00
  30158.00,    942.00,      2.00
  64411.00,    951.00,      4.00
  63134.00,    951.00,      5.00
  30158.00,    951.00,      3.00
  64411.00,    954.00,      5.00
  63134.00,    954.00,      4.50
  59163.00,    954.00,      5.00
  64411.00,   1086.00,      5.00
  63134.00,   1086.00,      4.50
  59163.00,   1086.00,      4.00
  64411.00,   1212.00,      4.50
  63134.00,   1212.00,      4.50
  30158.00,   1212.00,      2.50
  69299.00,   1234.00,      4.00
  64411.00,   1234.00,      4.50
  63134.00,   1234.00,      4.00
  69299.00,   1240.00,      5.00
  64411.00,   1240.00,      4.00
  63134.00,   1240.00,      4.50
  69299.00,   1245.00,      4.00
  63134.00,   1245.00,      4.00
  56156.00,   1245.00,      5.00
  63134.00,   1248.00,      5.00
  30158.00,   1248.00,      2.00
  29877.00,   1248.00,      5.00
  64411.00,   1254.00,      5.00
  63134.00,   1254.00,      4.50
  30158.00,   1254.00,      3.00
  64411.00,   1256.00,      3.50
  63134.00,   1256.00,      4.00
  29877.00,   1256.00,      5.00
  64411.00,   1260.00,      5.00
  63134.00,   1260.00,      5.00
  29877.00,   1260.00,      4.00
  69299.00,   1266.00,      3.00
  64411.00,   1266.00,      4.00
  63134.00,   1266.00,      4.50
  69299.00,   1270.00,      5.00
  64411.00,   1270.00,      5.00
  63134.00,   1270.00,      4.00
  64411.00,   1283.00,      4.00
  63134.00,   1283.00,      5.00
  59163.00,   1283.00,      3.00
  64411.00,   1284.00,      5.00
  63134.00,   1284.00,      4.50
  30158.00,   1284.00,      2.50
  69299.00,   1333.00,      4.00
  64411.00,   1333.00,      3.00
  63134.00,   1333.00,      3.50
  63134.00,   1344.00,      4.50
  59163.00,   1344.00,      4.00
  30158.00,   1344.00,      3.00
  64411.00,   1348.00,      3.50
  29877.00,   1348.00,      4.00
  23250.00,   1348.00,      4.00
  69299.00,   1387.00,      4.00
  63134.00,   1387.00,      4.50
  59163.00,   1387.00,      3.00
  64411.00,   1517.00,      4.50
  63134.00,   1517.00,      4.00
  56156.00,   1517.00,      4.00
  63134.00,   1590.00,      2.50
  38388.00,   1590.00,      3.00
  30158.00,   1590.00,      1.00
  64411.00,   1617.00,      4.50
  63134.00,   1617.00,      5.00
  59163.00,   1617.00,      3.00
  64411.00,   1732.00,      3.50
  63134.00,   1732.00,      4.00
  30158.00,   1732.00,      2.50
  64411.00,   1805.00,      3.00
  63134.00,   1805.00,      3.50
  38388.00,   1805.00,      4.00
  64411.00,   1895.00,      4.00
  63134.00,   1895.00,      2.50
  59163.00,   1895.00,      2.50
  64411.00,   1917.00,      3.00
  63134.00,   1917.00,      3.00
  59163.00,   1917.00,      3.50
  64411.00,   2186.00,      4.00
  63134.00,   2186.00,      4.50
  30158.00,   2186.00,      2.50
  63134.00,   2203.00,      4.00
  30158.00,   2203.00,      3.00
  23250.00,   2203.00,      4.00
  63134.00,   2206.00,      4.00
  67385.00,   2206.00,      3.50
  65692.00,   2206.00,      4.00
  64411.00,   2335.00,      3.00
  63134.00,   2335.00,      2.00
  59163.00,   2335.00,      2.00
  64411.00,   2391.00,      3.00
  63134.00,   2391.00,      4.00
  38388.00,   2391.00,      4.00
  64411.00,   2395.00,      4.00
  63134.00,   2395.00,      4.50
  30158.00,   2395.00,      2.50
  64411.00,   2478.00,      3.00
  63134.00,   2478.00,      2.50
  59163.00,   2478.00,      3.00
  63134.00,   2527.00,      4.00
  30158.00,   2527.00,      3.50
  23250.00,   2527.00,      2.00
  63134.00,   2648.00,      4.50
  23250.00,   2648.00,      4.00
   5678.00,   2648.00,      4.00
  64411.00,   2683.00,      3.50
  63134.00,   2683.00,      3.50
  38388.00,   2683.00,      3.00
  64411.00,   2762.00,      5.00
  63134.00,   2762.00,      4.50
  59163.00,   2762.00,      4.00
  64411.00,   2791.00,      5.00
  63134.00,   2791.00,      4.00
  59163.00,   2791.00,      3.50
  64411.00,   2804.00,      3.00
  63134.00,   2804.00,      3.50
  59163.00,   2804.00,      3.50
  63134.00,   2936.00,      4.50
  23250.00,   2936.00,      4.00
  67385.00,   2936.00,      5.00
  64411.00,   3006.00,      4.00
  63134.00,   3006.00,      4.00
  59163.00,   3006.00,      3.00
  64411.00,   3044.00,      3.00
  63134.00,   3044.00,      4.00
  38388.00,   3044.00,      5.00
  64411.00,   3176.00,      4.00
  63134.00,   3176.00,      4.50
  59163.00,   3176.00,      3.00
  64411.00,   3334.00,      4.00
  63134.00,   3334.00,      4.50
  30158.00,   3334.00,      3.00
  64411.00,   3365.00,      4.50
  63134.00,   3365.00,      5.00
  30158.00,   3365.00,      2.00
  64411.00,   3435.00,      5.00
  63134.00,   3435.00,      4.50
  59163.00,   3435.00,      4.00
  63134.00,   3467.00,      5.00
  59163.00,   3467.00,      1.00
  67542.00,   3467.00,      3.50
  64411.00,   3471.00,      3.50
  63134.00,   3471.00,      4.00
  59163.00,   3471.00,      4.00
  64411.00,   3671.00,      4.00
  63134.00,   3671.00,      4.00
  59163.00,   3671.00,      3.50
  64411.00,   3703.00,      4.50
  63134.00,   3703.00,      4.50
  38388.00,   3703.00,      3.00
  64411.00,   3730.00,      3.50
  63134.00,   3730.00,      4.50
  30158.00,   3730.00,      3.00
   5678.00,   3859.00,      4.00
  67385.00,   3859.00,      3.50
  65692.00,   3859.00,      4.00
  64411.00,   4027.00,      2.50
  63134.00,   4027.00,      3.50
  30158.00,   4027.00,      3.00
  63134.00,   4206.00,      3.50
  30158.00,   4206.00,      2.50
  23250.00,   4206.00,      2.00
  64411.00,   4226.00,      4.00
  63134.00,   4226.00,      4.50
  38388.00,   4226.00,      4.00
  64411.00,   4246.00,      4.00
  63134.00,   4246.00,      3.00
  59163.00,   4246.00,      4.00
  64411.00,   4306.00,      3.50
  63134.00,   4306.00,      3.50
  59163.00,   4306.00,      4.00
  64411.00,   4327.00,      4.00
  63134.00,   4327.00,      4.50
  59163.00,   4327.00,      4.00
  64411.00,   4406.00,      3.50
  63134.00,   4406.00,      5.00
  59163.00,   4406.00,      3.50
  63134.00,   4420.00,      3.50
  67385.00,   4420.00,      4.00
  59269.00,   4420.00,      3.00
  63134.00,   4432.00,      5.00
  67385.00,   4432.00,      4.50
  59269.00,   4432.00,      4.00
  64411.00,   4886.00,      3.50
  63134.00,   4886.00,      4.00
  59163.00,   4886.00,      3.00
  64411.00,   4975.00,      3.00
  63134.00,   4975.00,      4.00
  59163.00,   4975.00,      2.00
  63134.00,   5017.00,      4.50
  67385.00,   5017.00,      5.00
  59269.00,   5017.00,      4.00
  30158.00,   5094.00,      0.50
   5678.00,   5094.00,      2.00
  67542.00,   5094.00,      2.00
   5678.00,   5184.00,      2.00
  67385.00,   5184.00,      2.50
  59269.00,   5184.00,      3.00
  64411.00,   5292.00,      3.50
  63134.00,   5292.00,      3.50
  59163.00,   5292.00,      2.50
  64411.00,   5294.00,      3.50
  63134.00,   5294.00,      4.00
  38388.00,   5294.00,      5.00
  63134.00,   5300.00,      4.50
  67385.00,   5300.00,      4.00
  59269.00,   5300.00,      3.00
  64411.00,   5388.00,      3.00
  63134.00,   5388.00,      4.00
  59163.00,   5388.00,      3.00
  63134.00,   5440.00,      3.50
  67386.00,   5440.00,      3.00
  67385.00,   5440.00,      4.50
  63134.00,   5481.00,      2.50
  30158.00,   5481.00,      0.50
  20012.00,   5481.00,      3.50
  64411.00,   5500.00,      4.00
  63134.00,   5500.00,      3.00
  20012.00,   5500.00,      3.00
  64411.00,   5502.00,      4.00
  63134.00,   5502.00,      4.50
  59163.00,   5502.00,      3.50
  59163.00,   5528.00,      1.00
  30158.00,   5528.00,      3.00
  71420.00,   5528.00,      3.50
  63134.00,   5826.00,      4.00
  67386.00,   5826.00,      3.00
  67385.00,   5826.00,      3.50
  63134.00,   6273.00,      4.50
  30158.00,   6273.00,      3.00
  67385.00,   6273.00,      4.50
  64411.00,      2.00,      2.50
  63134.00,      2.00,      2.50
  59163.00,      2.00,      3.50
  69299.00,      5.00,      3.00
