31095,57,6
29877,57,8
69299,58,8
64411,58,10
63134,58,8
56156,58,10
69299,85,2
64411,85,6
56156,85,8
29877,85,8
64411,111,8
63134,111,8
59163,111,6
56156,111,10
69299,141,8
64411,141,7
63134,141,5
59163,141,8
31095,171,6
29877,171,8
59659,171,4
59269,171,6
69299,194,6
63134,194,7
56156,194,10
56025,194,8
69299,230,6
63134,230,4
59163,230,6
52019,230,6
69299,232,2
31095,232,8
29877,232,10
67385,232,7
64411,235,6
63134,235,8
59163,235,2
56156,235,10
29877,242,6
67385,242,7
59269,242,8
31357,242,8
69299,249,8
64411,249,10
63134,249,7
59163,249,2
69299,299,8
56156,299,2
52019,299,6
30158,299,5
64411,306,8
63134,306,9
56156,306,10
56025,306,6
64411,307,8
63134,307,8
56156,307,10
56025,307,6
64411,308,7
63134,308,7
56156,308,10
29877,308,10
29877,321,8
67385,321,8
59659,321,8
59269,321,8
64411,326,7
29877,326,8
21701,326,10
67385,326,8
29877,334,8
8272,334,4
67385,334,9
65692,334,8
64411,345,6
56156,345,4
56025,345,2
31095,345,10
69299,348,4
64411,348,6
63134,348,8
56025,348,6
69299,412,6
64411,412,8
63134,412,7
56025,412,6
69299,446,6
64411,446,5
63134,446,7
31095,446,6
69299,475,8
64411,475,4
63134,475,6
56156,475,8
69299,477,6
64411,477,8
63134,477,6
31095,477,8
63134,495,1
29877,495,8
67385,495,9
59269,495,8
69299,508,10
64411,508,9
63134,508,5
59163,508,7
64411,509,8
56156,509,8
56025,509,8
38388,509,6
69299,515,6
63134,515,8
30158,515,6
29877,515,8
69299,527,10
64411,527,10
63134,527,8
59163,527,7
56156,532,6
56025,532,4
29877,532,6
23250,532,8
64411,535,6
63134,535,7
56156,535,8
56025,535,6
64411,538,8
63134,538,6
59163,538,7
56025,538,6
69299,541,10
64411,541,9
63134,541,8
56156,541,8
63134,562,5
56156,562,10
31095,562,6
29877,562,8
69299,593,10
64411,593,10
63134,593,9
59163,593,6
69299,608,6
64411,608,10
63134,608,9
59163,608,6
69299,708,6
64411,708,7
63134,708,5
59163,708,7
64411,778,8
63134,778,7
56156,778,10
56025,778,8
64411,818,6
59163,818,3
29877,818,2
8272,818,2
69299,903,10
64411,903,8
63134,903,10
59163,903,8
69299,912,10
64411,912,10
63134,912,9
56025,912,6
64411,919,10
63134,919,10
59163,919,7
56156,919,8
64411,920,9
63134,920,8
59163,920,7
52019,920,8
69299,923,10
64411,923,10
63134,923,9
59163,923,3
64411,926,8
63134,926,9
59163,926,8
67385,926,10
64411,969,9
63134,969,8
31095,969,6
30158,969,7
69299,1041,6
63134,1041,8
56156,1041,10
30158,1041,7
29877,1046,8
67385,1046,7
59659,1046,6
59269,1046,8
63134,1080,6
56156,1080,8
56025,1080,10
52019,1080,6
69299,1094,8
64411,1094,6
56156,1094,8
56025,1094,4
69299,1096,10
63134,1096,7
31095,1096,6
30158,1096,6
69299,1097,8
64411,1097,8
63134,1097,8
59163,1097,7
64411,1103,8
63134,1103,9
59163,1103,6
52019,1103,6
64411,1104,7
63134,1104,8
30158,1104,7
23250,1104,8
69299,1172,6
64411,1172,10
63134,1172,7
56025,1172,8
64411,1183,9
63134,1183,8
59163,1183,4
56156,1183,10
63134,1199,10
56156,1199,8
56025,1199,6
30158,1199,5
69299,1206,6
64411,1206,8
63134,1206,8
59163,1206,5
69299,1207,10
64411,1207,10
63134,1207,9
59163,1207,10
69299,1219,10
64411,1219,10
63134,1219,10
59163,1219,7
69299,1221,10
64411,1221,10
63134,1221,9
56156,1221,10
69299,1225,10
64411,1225,8
63134,1225,7
59163,1225,7
69299,1230,6
64411,1230,9
63134,1230,9
56156,1230,10
63134,1235,6
31095,1235,2
30158,1235,8
29877,1235,8
64411,1244,7
63134,1244,8
30158,1244,7
29877,1244,10
69299,1247,10
64411,1247,8
63134,1247,8
59163,1247,8
69299,1258,10
64411,1258,7
63134,1258,9
59163,1258,5
69299,1280,6
63134,1280,8
29877,1280,6
67385,1280,10
63134,1295,6
56156,1295,8
56025,1295,6
29877,1295,8
63134,1300,6
29877,1300,8
8272,1300,4
67385,1300,9
69299,457,10
64411,457,10
63134,457,9
59163,457,7
69299,1193,10
64411,1193,9
63134,1193,8
59163,1193,8
69299,1196,10
64411,1196,10
63134,1196,10
59163,1196,6
64411,1197,10
63134,1197,8
59163,1197,6
56156,1197,10
69299,1198,10
64411,1198,10
63134,1198,10
59163,1198,8
63134,1264,7
29877,1264,8
67385,1264,9
65692,1264,8
63134,1277,9
29877,1277,8
71420,1277,6
67385,1277,10
69299,1304,10
64411,1304,8
63134,1304,8
59163,1304,7
69299,1396,8
64411,1396,8
63134,1396,7
59163,1396,9
63134,1483,2
38388,1483,2
29877,1483,8
23250,1483,6
64411,1527,6
63134,1527,7
59163,1527,4
56156,1527,8
64411,1573,8
63134,1573,7
59163,1573,6
56156,1573,10
64411,1580,8
63134,1580,8
59163,1580,6
56156,1580,8
64411,1584,8
63134,1584,4
59163,1584,2
56156,1584,10
67385,1629,5
59874,1629,8
59659,1629,6
59269,1629,6
64411,1653,8
63134,1653,8
59163,1653,4
38388,1653,8
63134,1748,9
38388,1748,2
30158,1748,6
20012,1748,10
64411,2028,8
63134,2028,9
59163,2028,8
38388,2028,8
64411,2396,10
63134,2396,7
38388,2396,8
30158,2396,5
64411,2405,6
63134,2405,7
59163,2405,3
30158,2405,5
64411,2571,10
63134,2571,10
59163,2571,5
38388,2571,8
64411,2628,4
63134,2628,5
59163,2628,3
38388,2628,8
64411,3555,6
59163,3555,8
38388,3555,6
30158,3555,9
64411,3578,8
63134,3578,8
38388,3578,8
30158,3578,5
64411,3623,6
63134,3623,6
59163,3623,4
38388,3623,8
64411,3740,7
63134,3740,7
59163,3740,4
38388,3740,6
64411,3753,7
63134,3753,4
59163,3753,6
38388,3753,10
64411,3755,7
63134,3755,7
59163,3755,8
38388,3755,8
64411,3863,6
63134,3863,6
59163,3863,7
38388,3863,6
64411,3986,4
38388,3986,6
30158,3986,6
20012,3986,4
64411,3994,8
63134,3994,8
59163,3994,7
38388,3994,4
64411,3996,10
63134,3996,9
38388,3996,6
30158,3996,8
63134,4053,3
59659,4053,2
59269,4053,5
44705,4053,2
63134,4161,6
59163,4161,4
30158,4161,5
20012,4161,7
64411,4270,6
63134,4270,8
38388,4270,8
20012,4270,6
64411,4299,6
63134,4299,5
38388,4299,6
30158,4299,6
64411,4369,4
63134,4369,7
38388,4369,8
30158,4369,1
20012,4446,5
71420,4446,10
5678,4446,8
67386,4446,4
69299,50,10
64411,50,10
63134,50,9
59163,50,7
64411,101,8
63134,101,10
56156,101,10
29877,101,8
63134,599,10
56156,599,10
23250,599,8
67386,599,6
69299,800,6
64411,800,6
63134,800,8
56156,800,10
64411,899,10
63134,899,9
59163,899,8
56156,899,10
69299,904,8
64411,904,10
63134,904,10
59163,904,9
69299,908,10
64411,908,10
63134,908,10
59163,908,6
69299,913,10
64411,913,10
63134,913,9
56025,913,6
64411,930,10
63134,930,10
30158,930,7
23250,930,8
64411,942,8
63134,942,10
30158,942,4
23250,942,8
64411,951,8
63134,951,10
30158,951,6
23250,951,8
64411,954,10
63134,954,9
59163,954,10
56156,954,8
64411,1086,10
63134,1086,9
59163,1086,8
30158,1086,5
64411,1212,9
63134,1212,9
30158,1212,5
29877,1212,10
69299,1234,8
64411,1234,9
63134,1234,8
59163,1234,5
69299,1240,10
64411,1240,8
63134,1240,9
59163,1240,6
69299,1245,8
63134,1245,8
56156,1245,10
30158,1245,6
63134,1248,10
30158,1248,4
29877,1248,10
23250,1248,6
64411,1254,10
63134,1254,9
30158,1254,6
29877,1254,6
64411,1256,7
63134,1256,8
29877,1256,10
23250,1256,8
64411,1260,10
63134,1260,10
29877,1260,8
23250,1260,8
69299,1266,6
64411,1266,8
63134,1266,9
59163,1266,6
69299,1270,10
64411,1270,10
63134,1270,8
59163,1270,6
64411,1283,8
63134,1283,10
59163,1283,6
38388,1283,6
64411,1284,10
63134,1284,9
30158,1284,5
29877,1284,10
69299,1333,8
64411,1333,6
63134,1333,7
59163,1333,9
63134,1344,9
59163,1344,8
30158,1344,6
29877,1344,6
64411,1348,7
29877,1348,8
23250,1348,8
67386,1348,5
69299,1387,8
63134,1387,9
59163,1387,6
56156,1387,10
64411,1517,9
63134,1517,8
56156,1517,8
38388,1517,8
63134,1590,5
38388,1590,6
30158,1590,2
20012,1590,10
64411,1617,9
63134,1617,10
59163,1617,6
38388,1617,8
64411,1732,7
63134,1732,8
30158,1732,5
23250,1732,8
64411,1805,6
63134,1805,7
38388,1805,8
30158,1805,6
64411,1895,8
63134,1895,5
59163,1895,5
38388,1895,6
64411,1917,6
63134,1917,6
59163,1917,7
38388,1917,8
64411,2186,8
63134,2186,9
30158,2186,5
23250,2186,8
63134,2203,8
30158,2203,6
23250,2203,8
67385,2203,9
63134,2206,8
67385,2206,7
65692,2206,8
59269,2206,8
64411,2335,6
63134,2335,4
59163,2335,4
38388,2335,6
64411,2391,6
63134,2391,8
38388,2391,8
30158,2391,6
64411,2395,8
63134,2395,9
30158,2395,5
23250,2395,8
64411,2478,6
63134,2478,5
59163,2478,6
23250,2478,2
63134,2527,8
30158,2527,7
23250,2527,4
20012,2527,6
63134,2648,9
23250,2648,8
5678,2648,8
67386,2648,6
64411,2683,7
63134,2683,7
38388,2683,6
30158,2683,2
64411,2762,10
63134,2762,9
59163,2762,8
38388,2762,10
64411,2791,10
63134,2791,8
59163,2791,7
38388,2791,8
64411,2804,6
63134,2804,7
59163,2804,7
38388,2804,4
63134,2936,9
23250,2936,8
67385,2936,10
64737,2936,8
64411,3006,8
63134,3006,8
59163,3006,6
38388,3006,4
64411,3044,6
63134,3044,8
38388,3044,10
30158,3044,5
64411,3176,8
63134,3176,9
59163,3176,6
38388,3176,8
64411,3334,8
63134,3334,9
30158,3334,6
23250,3334,10
64411,3365,9
63134,3365,10
30158,3365,4
23250,3365,6
64411,3435,10
63134,3435,9
59163,3435,8
30158,3435,6
63134,3467,10
59163,3467,2
67542,3467,7
67386,3467,6
64411,3471,7
63134,3471,8
59163,3471,8
38388,3471,8
64411,3671,8
63134,3671,8
59163,3671,7
38388,3671,6
64411,3703,9
63134,3703,9
38388,3703,6
30158,3703,2
64411,3730,7
63134,3730,9
30158,3730,6
23250,3730,8
5678,3859,8
67385,3859,7
65692,3859,8
14463,3859,4
64411,4027,5
63134,4027,7
30158,4027,6
20012,4027,8
63134,4206,7
30158,4206,5
23250,4206,4
67385,4206,7
64411,4226,8
63134,4226,9
38388,4226,8
30158,4226,6
64411,4246,8
63134,4246,6
59163,4246,8
30158,4246,5
64411,4306,7
63134,4306,7
59163,4306,8
38388,4306,8
64411,4327,8
63134,4327,9
59163,4327,8
30158,4327,6
64411,4406,7
63134,4406,10
59163,4406,7
30158,4406,7
63134,4420,7
67385,4420,8
59269,4420,6
16929,4420,3
63134,4432,10
67385,4432,9
59269,4432,8
14463,4432,6
64411,4886,7
63134,4886,8
59163,4886,6
38388,4886,10
64411,4975,6
63134,4975,8
59163,4975,4
38388,4975,8
63134,5017,9
67385,5017,10
59269,5017,8
22842,5017,6
30158,5094,1
5678,5094,4
67542,5094,4
67385,5094,3
5678,5184,4
67385,5184,5
59269,5184,6
14463,5184,4
64411,5292,7
63134,5292,7
59163,5292,5
30158,5292,6
64411,5294,7
63134,5294,8
38388,5294,10
30158,5294,6
63134,5300,9
67385,5300,8
59269,5300,6
41154,5300,8
64411,5388,6
63134,5388,8
59163,5388,6
30158,5388,6
63134,5440,7
67386,5440,6
67385,5440,9
59269,5440,8
63134,5481,5
30158,5481,1
20012,5481,7
71420,5481,7
64411,5500,8
63134,5500,6
20012,5500,6
71420,5500,7
64411,5502,8
63134,5502,9
59163,5502,7
30158,5502,6
59163,5528,2
30158,5528,6
71420,5528,7
5678,5528,8
63134,5826,8
67386,5826,6
67385,5826,7
59269,5826,8
63134,6273,9
30158,6273,6
67385,6273,9
59269,6273,6
64411,2,5
63134,2,5
59163,2,7
56156,2,4
69299,5,6
63134,5,4
52019,5,6
31095,5,4
69299,6,6
64411,6,8
63134,6,9
56156,6,10
69299,16,10
64411,16,6
63134,16,8
56156,16,10
69299,19,6
64411,19,5
63134,19,4
56156,19,2
69299,22,10
64411,22,6
63134,22,7
59163,22,7
69299,31,6
64411,31,6
63134,31,5
59163,31,7
69299,36,8
64411,36,6
63134,36,6
56156,36,10
29877,66,2
71420,66,4
5678,66,2
59659,66,2
64411,70,6
63134,70,4
56156,70,10
56025,70,8
63134,93,3
56025,93,6
29877,93,2
23250,93,4
64411,104,6
63134,104,6
59163,104,4
56156,104,8
64411,145,7
63134,145,5
56156,145,6
52019,145,6
64411,158,6
63134,158,4
59163,158,7
30158,158,6
64411,160,5
63134,160,3
59163,160,3
56156,160,6
64411,163,8
63134,163,4
59163,163,5
56156,163,10
69299,164,4
64411,164,8
63134,164,8
56156,164,8
64411,170,6
63134,170,4
59163,170,7
56025,170,6
64411,172,5
56156,172,4
56025,172,6
31095,172,6
64411,173,4
63134,173,5
59163,173,4
56156,173,4
64411,180,5
63134,180,6
56156,180,6
52019,180,6
69299,196,6
64411,196,6
56156,196,8
56025,196,6
64411,215,8
52019,215,6
31095,215,4
29877,215,8
63134,216,3
59163,216,6
56156,216,10
56025,216,6
64411,223,6
63134,223,7
59163,223,6
56156,223,10
56156,240,6
38388,240,6
29877,240,2
59659,240,2
69299,256,8
64411,256,5
63134,256,3
56156,256,4
64411,288,4
63134,288,5
59163,288,2
56156,288,8
63134,290,8
29877,290,6
23250,290,8
21701,290,8
64411,293,6
63134,293,8
56156,293,10
56025,293,10
64411,303,5
63134,303,7
59163,303,4
56156,303,10
69299,315,6
63134,315,4
59163,315,4
56156,315,6
59659,324,2
59269,324,8
14463,324,4
36771,324,6
56156,328,6
56025,328,6
38388,328,4
29877,328,2
56156,330,6
29877,330,2
20012,330,6
59659,330,4
64411,338,5
63134,338,5
56156,338,6
56025,338,6
64411,353,8
63134,353,8
56156,353,8
56025,353,10
69299,357,8
64411,357,8
63134,357,8
59163,357,3
69299,368,6
64411,368,7
63134,368,9
59163,368,7
64411,372,9
63134,372,7
59163,372,7
56156,372,6
64411,379,5
59163,379,6
56156,379,6
56025,379,6
63134,384,7
56156,384,8
31095,384,4
30158,384,2
29877,393,2
20012,393,2
67542,393,4
67386,393,5
56156,407,8
38388,407,6
29877,407,6
64737,407,2
64411,413,4
63134,413,4
56156,413,10
56025,413,6
64411,442,6
63134,442,6
59163,442,4
56156,442,10
64411,455,6
59163,455,8
56025,455,4
52019,455,6
63134,471,8
59163,471,2
56156,471,10
56025,471,8
64411,479,7
63134,479,8
56156,479,6
31095,479,6
69299,481,2
64411,481,5
63134,481,7
56156,481,10
64411,489,4
63134,489,3
56156,489,4
56025,489,6
64411,514,4
63134,514,7
56156,514,6
56025,514,6
63134,522,5
29877,522,8
23250,522,6
5678,522,8
63134,537,5
56156,537,8
56025,537,6
31095,537,6
69299,540,6
64411,540,6
63134,540,3
56156,540,6
64411,543,10
63134,543,6
59163,543,3
56025,543,6
63134,547,5
56025,547,6
29877,547,4
23250,547,8
69299,548,8
64411,548,2
59163,548,4
56156,548,6
69299,552,6
64411,552,7
63134,552,5
56156,552,4
56156,606,6
38388,606,2
29877,606,2
71420,606,1
63134,610,6
56156,610,8
38388,610,6
29877,610,6
69299,637,6
63134,637,4
56156,637,4
56025,637,6
64411,678,6
30158,678,6
23250,678,8
5678,678,9
59163,688,6
30158,688,5
29877,688,2
23250,688,4
63134,694,5
59163,694,7
52019,694,6
38388,694,6
30158,705,3
29877,705,8
59269,705,8
14463,705,4
63134,737,2
29877,737,4
23250,737,2
20012,737,2
63134,741,8
56025,741,8
29877,741,8
20012,741,5
69299,784,6
64411,784,7
63134,784,8
59163,784,2
69299,785,8
64411,785,7
63134,785,8
59163,785,8
69299,799,6
63134,799,7
56156,799,10
56025,799,8
69299,836,8
64411,836,6
59163,836,5
56025,836,6
63134,842,3
56156,842,6
56025,842,6
29877,842,2
64411,849,5
63134,849,4
59163,849,4
56156,849,6
64411,879,4
52019,879,4
38388,879,8
29877,879,4
69299,886,6
63134,886,5
56156,886,6
56025,886,8
69299,934,6
59163,934,7
56025,934,8
52019,934,8
63134,996,8
56156,996,6
56025,996,6
29877,996,4
69299,1004,6
64411,1004,2
63134,1004,3
29877,1004,4
69299,1020,6
64411,1020,7
63134,1020,5
59163,1020,8
69299,1027,6
64411,1027,8
63134,1027,7
52019,1027,10
69299,1035,8
64411,1035,8
63134,1035,8
59163,1035,8
69299,1036,8
64411,1036,10
63134,1036,9
59163,1036,6
69299,1037,2
63134,1037,5
59163,1037,3
56025,1037,6
64411,1060,10
63134,1060,9
56156,1060,10
38388,1060,10
69299,1061,8
64411,1061,6
63134,1061,5
59163,1061,9
64411,1064,7
52019,1064,4
31095,1064,6
29877,1064,4
69299,1079,4
64411,1079,8
63134,1079,9
59163,1079,6
59163,1083,6
5678,1083,4
67385,1083,6
64737,1083,8
64411,1089,9
63134,1089,9
59163,1089,5
56156,1089,10
69299,1091,6
64411,1091,6
63134,1091,6
59163,1091,7
69299,1092,10
64411,1092,8
63134,1092,7
59163,1092,6
69299,1093,8
64411,1093,8
63134,1093,6
56025,1093,8
69299,1100,8
64411,1100,7
63134,1100,5
59163,1100,6
69299,1101,10
64411,1101,8
63134,1101,6
59163,1101,8
59163,1125,3
31095,1125,4
30158,1125,5
29877,1125,10
63134,1126,3
56025,1126,6
30158,1126,3
29877,1126,4
69299,1127,6
64411,1127,8
63134,1127,7
59163,1127,7
69299,1129,6
64411,1129,6
63134,1129,7
59163,1129,6
69299,1136,4
64411,1136,8
63134,1136,8
59163,1136,4
69299,1188,2
64411,1188,7
63134,1188,6
30158,1188,6
69299,1200,10
64411,1200,8
63134,1200,9
59163,1200,2
64411,1204,10
63134,1204,9
59163,1204,3
31095,1204,6
69299,1208,10
64411,1208,8
63134,1208,9
59163,1208,7
69299,1214,10
64411,1214,8
63134,1214,10
56156,1214,8
64411,1215,7
63134,1215,7
56156,1215,8
52019,1215,8
69299,1220,10
64411,1220,10
63134,1220,9
59163,1220,6
69299,1231,10
63134,1231,7
56156,1231,8
56025,1231,10
63134,1253,9
59163,1253,8
56156,1253,10
56025,1253,6
64411,1261,9
63134,1261,8
56156,1261,10
29877,1261,4
69299,1262,10
64411,1262,8
63134,1262,10
59163,1262,9
69299,1265,10
64411,1265,8
63134,1265,9
59163,1265,8
64411,1268,8
63134,1268,6
56156,1268,8
56025,1268,6
69299,1275,8
64411,1275,8
59163,1275,5
56156,1275,6
64411,1285,8
63134,1285,7
59163,1285,3
56156,1285,10
69299,1291,10
64411,1291,10
63134,1291,9
59163,1291,7
69299,1302,10
64411,1302,10
63134,1302,7
59163,1302,8
69299,1307,10
64411,1307,9
63134,1307,6
59163,1307,9
69299,1320,8
64411,1320,6
63134,1320,6
56156,1320,6
64411,1321,6
63134,1321,8
56025,1321,6
52019,1321,6
64411,1339,4
63134,1339,7
56156,1339,6
56025,1339,8
69299,1347,2
64411,1347,7
63134,1347,7
59163,1347,7
64411,1358,7
63134,1358,7
59163,1358,4
56156,1358,10
69299,1370,10
64411,1370,8
63134,1370,8
59163,1370,6
69299,1373,10
63134,1373,5
59163,1373,6
56025,1373,6
69299,1377,6
64411,1377,7
63134,1377,7
59163,1377,5
69299,1380,6
64411,1380,8
63134,1380,7
59163,1380,7
69299,1385,8
64411,1385,7
63134,1385,7
59163,1385,8
59163,1388,7
38388,1388,8
31095,1388,6
30158,1388,5
69299,1393,10
64411,1393,8
63134,1393,9
59163,1393,6
69299,1395,6
29877,1395,4
23250,1395,8
21701,1395,6
69299,1405,2
64411,1405,6
63134,1405,5
56025,1405,6
69299,1409,6
64411,1409,6
63134,1409,4
59163,1409,3
63134,1425,6
56025,1425,4
29877,1425,6
21701,1425,6
56156,1429,8
56025,1429,8
29877,1429,2
23250,1429,6
64411,1466,6
63134,1466,8
56156,1466,10
31095,1466,6
64411,1499,4
63134,1499,1
38388,1499,4
29877,1499,6
64411,1500,7
63134,1500,9
56156,1500,8
38388,1500,2
64411,1513,6
63134,1513,4
59163,1513,3
56156,1513,6
69299,1515,8
63134,1515,3
59163,1515,3
56156,1515,6
64411,1556,5
63134,1556,2
59163,1556,4
38388,1556,6
64411,1562,1
63134,1562,2
59163,1562,3
56156,1562,2
63134,1587,6
23250,1587,6
20012,1587,10
71420,1587,4
64411,1588,6
59163,1588,5
23250,1588,8
71420,1588,8
63134,1591,2
56156,1591,6
20012,1591,6
71420,1591,4
63134,1598,5
64737,1598,2
65692,1598,4
59874,1598,6
64411,1603,6
38388,1603,6
20012,1603,6
71420,1603,4
64411,1608,8
63134,1608,6
59163,1608,6
38388,1608,8
63134,1611,5
30158,1611,5
23250,1611,8
5678,1611,6
64411,1616,6
63134,1616,5
59163,1616,6
38388,1616,4
64411,1620,7
63134,1620,3
59163,1620,6
38388,1620,8
64411,1625,6
63134,1625,9
59163,1625,7
38388,1625,8
64411,1627,6
63134,1627,7
23250,1627,2
20012,1627,8
64411,1639,10
63134,1639,2
56156,1639,10
38388,1639,4
64411,1641,8
63134,1641,6
59163,1641,4
30158,1641,4
64411,1644,6
63134,1644,5
38388,1644,8
20012,1644,4
63134,1658,5
20012,1658,5
5678,1658,8
67385,1658,5
64411,1663,8
63134,1663,8
59163,1663,8
38388,1663,6
63134,1665,4
23250,1665,4
71420,1665,8
67542,1665,7
64411,1673,8
63134,1673,7
30158,1673,7
23250,1673,8
64411,1676,6
63134,1676,6
38388,1676,8
30158,1676,5
64411,1682,8
63134,1682,9
38388,1682,10
30158,1682,7
63134,1687,2
59163,1687,7
38388,1687,4
30158,1687,8
64411,1690,6
38388,1690,8
20012,1690,7
71420,1690,6
59163,1702,3
23250,1702,2
20012,1702,3
71420,1702,8
59163,1703,4
71420,1703,8
67385,1703,4
64737,1703,2
64411,1704,10
63134,1704,8
59163,1704,6
38388,1704,4
64411,1717,6
63134,1717,7
38388,1717,8
20012,1717,5
64411,1721,8
63134,1721,7
59163,1721,6
38388,1721,10
64411,1722,6
63134,1722,6
38388,1722,6
30158,1722,6
63134,1754,4
59163,1754,3
38388,1754,4
30158,1754,6
63134,1762,5
38388,1762,4
20012,1762,2
71420,1762,6
59163,1772,3
71420,1772,4
67542,1772,4
67385,1772,4
64411,1777,8
63134,1777,5
59163,1777,6
38388,1777,10
38388,1779,6
30158,1779,2
23250,1779,4
20012,1779,5
64411,1792,6
63134,1792,5
38388,1792,6
30158,1792,4
64411,1801,7
38388,1801,10
30158,1801,6
20012,1801,7
64411,1831,6
63134,1831,3
38388,1831,6
30158,1831,5
30158,1848,4
71420,1848,4
59269,1848,8
50008,1848,4
38388,1855,6
23250,1855,2
71420,1855,4
59659,1855,2
63134,1862,2
38388,1862,6
20012,1862,4
67542,1862,5
63134,1876,4
38388,1876,10
